long,lat,tipo
-58.5106194,-34.6497123,Led
-58.5116691,-34.6502319,Led
-58.5126475,-34.6506573,Led
-58.5135199,-34.6510677,Led
-58.5144153,-34.6514813,Led
-58.5147254,-34.6512752,Led
-58.5154092,-34.6519424,Led
-58.5171529,-34.6527468,Led
-58.518208,-34.6532406,Led
-58.5192015,-34.6537017,Led
-58.5193963,-34.6535727,Led
-58.520261,-34.6541954,Led
-58.5212915,-34.6546722,Led
-58.5239379,-34.6559225,Led
-58.4700142,-34.6337415,Led
-58.4739991,-34.6334,Led
-58.471204,-34.6341114,Led
-58.4722748,-34.634468,Led
-58.4733569,-34.6348669,Led
-58.4743757,-34.6352428,Led
-58.4764004,-34.6360592,Led
-58.478587,-34.6369832,Led
-58.4814789,-34.6383163,Led
-58.4828965,-34.6389694,Led
-58.4846242,-34.6397751,Led
-58.4860795,-34.6404726,Led
-58.4859388,-34.6409527,Led
-58.4853954,-34.6427089,Led
-58.4878028,-34.6412889,Led
-58.4819476,-34.639711,Led
-58.4895537,-34.6421054,Led
-58.4923002,-34.6434326,Led
-58.4936655,-34.6440611,Led
-58.4953037,-34.6448556,Led
-58.4931686,-34.6453905,Led
-58.4960546,-34.6456365,Led
-58.496801,-34.6463282,Led
-58.4975564,-34.6470287,Led
-58.4983079,-34.6477136,Led
-58.4990541,-34.6483984,Led
-58.4998029,-34.6490942,Led
-58.5005421,-34.6497962,Led
-58.5012804,-34.6504957,Led
-58.5021423,-34.6513585,Led
-58.5030713,-34.6522483,Led
-58.5039815,-34.6531282,Led
-58.5032089,-34.6537485,Led
-58.5045757,-34.6536868,Led
-58.5065056,-34.6550395,Led
-58.5072037,-34.6555513,Led
-58.5080936,-34.6558377,Led
-58.5099108,-34.6546762,Led
-58.5092261,-34.6570406,Led
-58.5095972,-34.6572825,Led
-58.5105077,-34.6578839,Led
-58.5123197,-34.6590259,Led
-58.5141884,-34.6601313,Led
-58.5155323,-34.6608746,Led
-58.5165213,-34.661504,Led
-58.5057197,-34.6544539,Led
-58.5033613,-34.6503527,Led
-58.4978665,-34.6493094,Led
-58.4914497,-34.6458342,Led
-58.4896194,-34.6463153,Led
-58.4880462,-34.6467278,Led
-58.5001285,-34.6531999,Led
-58.4990269,-34.6542993,Led
-58.5028409,-34.65546,Led
-58.5143972,-34.6630919,Led
-58.5131451,-34.664066,Led
-58.4724232,-34.6369653,Led
-58.4734868,-34.6373079,Led
-58.4744169,-34.6378921,Led
-58.4760807,-34.6389141,Led
-58.4774229,-34.6397339,Led
-58.4786934,-34.6405035,Led
-58.479945,-34.641288,Led
-58.4820037,-34.6430502,Led
-58.4846086,-34.6452983,Led
-58.4866257,-34.6470795,Led
-58.4871442,-34.6475176,Led
-58.4881692,-34.6484036,Led
-58.4894089,-34.6494819,Led
-58.4902018,-34.6501483,Led
-58.4909939,-34.650812,Led
-58.4917827,-34.6514709,Led
-58.4925775,-34.6521369,Led
-58.4941607,-34.6534546,Led
-58.4949526,-34.6541224,Led
-58.4957474,-34.6547849,Led
-58.4972496,-34.6560357,Led
-58.4998075,-34.6581632,Led
-58.5031155,-34.6601276,Led
-58.504593,-34.6589145,Led
-58.5057932,-34.6579225,Led
-58.5051784,-34.6618356,Led
-58.5062703,-34.6627417,Led
-58.5076969,-34.6615404,Led
-58.5086478,-34.6647394,Led
-58.5100951,-34.6635369,Led
-58.5092938,-34.6628714,Led
-58.5032283,-34.6626147,Led
-58.5072331,-34.6659194,Led
-58.4714106,-34.642624,Led
-58.4618076,-34.6365225,Led
-58.4749692,-34.6452148,Led
-58.4840967,-34.6480725,Led
-58.4834493,-34.6494813,Led
-58.4826925,-34.6508051,Led
-58.4819432,-34.6521301,Led
-58.481091,-34.6536524,Led
-58.4804346,-34.6547816,Led
-58.4888425,-34.6524909,Led
-58.4869173,-34.6524729,Led
-58.4849679,-34.6529782,Led
-58.4931946,-34.6596788,Led
-58.5001374,-34.6625875,Led
-58.4702332,-34.6889014,Led
-58.50332,-34.6652107,Led
-58.5049019,-34.6665101,Led
-58.5064999,-34.6678744,Led
-58.5025967,-34.6661617,Led
-58.501981,-34.6672037,Led
-58.4973268,-34.6648997,Led
-58.449254,-34.6333453,Led
-58.4517871,-34.6341344,Led
-58.4529067,-34.6344928,Led
-58.4596047,-34.6386109,Led
-58.4687614,-34.6447042,Led
-58.452428,-34.6354682,Led
-58.4535904,-34.6358417,Led
-58.451914,-34.6365241,Led
-58.4495184,-34.6362711,Led
-58.4504209,-34.6368737,Led
-58.4514952,-34.6375146,Led
-58.4525291,-34.6380459,Led
-58.4537126,-34.6387338,Led
-58.4549236,-34.6399951,Led
-58.4557546,-34.6404921,Led
-58.4568433,-34.6411033,Led
-58.4579682,-34.6416303,Led
-58.459416,-34.6423071,Led
-58.4608133,-34.6428568,Led
-58.4615272,-34.6428422,Led
-58.4615272,-34.6428422,Led
-58.4606276,-34.6429067,Led
-58.4625375,-34.6423263,Led
-58.46152,-34.64284,Led
-58.4638266,-34.6443565,Led
-58.464858,-34.6448265,Led
-58.4660333,-34.645353,Led
-58.467116,-34.6459962,Led
-58.4679504,-34.647218,Led
-58.4687603,-34.6483812,Led
-58.46943,-34.64926,Led
-58.46944,-33.64927,Led
-58.4708223,-34.650607,Led
-58.4720523,-34.6517266,Led
-58.4706713,-34.6528248,Led
-58.4704417,-34.6530143,Led
-58.4714416,-34.6553204,Led
-58.4741005,-34.6535943,Led
-58.4751699,-34.6545714,Led
-58.4755264,-34.6549004,Led
-58.4765533,-34.6558342,Led
-58.477511,-34.6567084,Led
-58.4788124,-34.6578406,Led
-58.4782853,-34.6582659,Led
-58.4770401,-34.6592424,Led
-58.4758814,-34.6601511,Led
-58.4814243,-34.6595486,Led
-58.4841454,-34.6612845,Led
-58.4816859,-34.6631906,Led
-58.4864358,-34.6672774,Led
-58.4859867,-34.6624392,Led
-58.4871159,-34.6627952,Led
-58.4889365,-34.6633486,Led
-58.4900981,-34.6643938,Led
-58.491029,-34.6652684,Led
-58.4985129,-34.6632996,Led
-58.4889295,-34.6653033,Led
-58.49568,-34.66593,Led
-58.4936093,-34.667931,Led
-58.4957417,-34.6700437,Led
-58.4982607,-34.6720359,Led
-58.4989179,-34.6725051,Led
-58.5006899,-34.6734554,Led
-58.4967099,-34.673664,Led
-58.4494067,-34.6387865,Led
-58.4553734,-34.6424602,Led
-58.4543431,-34.6447471,Led
-58.4518175,-34.645769,Led
-58.4492153,-34.6472601,Led
-58.4445977,-34.6509254,Led
-58.4606342,-34.6444465,Led
-58.4585704,-34.6448322,Led
-58.4595155,-34.6455293,Led
-58.4609236,-34.6465474,Led
-58.4576369,-34.6457073,Led
-58.4585922,-34.6464268,Led
-58.456292,-34.6486557,Led
-58.4636407,-34.6487795,Led
-58.4645,-34.64992,Led
-58.461872,-34.6501823,Led
-58.4592764,-34.6503173,Led
-58.4574273,-34.650492,Led
-58.4547071,-34.6501013,Led
-58.45335,-34.65095,Led
-58.45467,-34.65083,Led
-58.456994,-34.6539149,Led
-58.4674086,-34.6511831,Led
-58.4667248,-34.6518615,Led
-58.4743289,-34.6613757,Led
-58.4720105,-34.6630328,Led
-58.4720105,-34.6630328,Led
-58.4651885,-34.6710802,Led
-58.4701621,-34.6646543,Led
-58.4701621,-34.6646543,Led
-58.471661,-34.6659162,Led
-58.47462,-34.66873,Led
-58.4740157,-34.667917,Led
-58.4746896,-34.6726263,Led
-58.4699438,-34.6722525,Led
-58.4734274,-34.6754242,Led
-58.4815249,-34.6691549,Led
-58.4836227,-34.6709796,Led
-58.4753462,-34.6772103,Led
-58.4783813,-34.6715973,Led
-58.4794666,-34.6725238,Led
-58.4798193,-34.6728276,Led
-58.4804721,-34.6733652,Led
-58.4810132,-34.6729539,Led
-58.4794996,-34.6740904,Led
-58.4776889,-34.6753993,Led
-58.4792808,-34.6765194,Led
-58.4791137,-34.6728097,Led
-58.4823738,-34.6749833,Led
-58.4814481,-34.6757466,Led
-58.479923,-34.6770066,Led
-58.4403,-34.59859,Led
-58.4908887,-34.6755003,Led
-58.4893801,-34.6764784,Led
-58.4878398,-34.677871,Led
-58.4868209,-34.6787496,Led
-58.484411,-34.6808248,Led
-58.4801536,-34.6814854,Led
-58.4345885,-34.6529833,Led
-58.4384201,-34.6554619,Led
-58.4384201,-34.6554619,Led
-58.4384201,-34.6554619,Led
-58.4384201,-34.6554619,Led
-58.4361876,-34.6542358,Led
-58.433834,-34.6523896,Led
-58.4320305,-34.6511822,Led
-58.4498321,-34.659737,Led
-58.4482032,-34.6608159,Led
-58.43506,-34.65359,Led
-58.4440227,-34.6585817,Led
-58.4428469,-34.6595175,Led
-58.4435859,-34.6601428,Led
-58.4445974,-34.6609187,Led
-58.44555,-34.66172,Led
-58.4464864,-34.6624043,Led
-58.4474088,-34.6632948,Led
-58.4681352,-34.6811659,Led
-58.4416049,-34.6585645,Led
-58.4479535,-34.6637387,Led
-58.4499367,-34.6649034,Led
-58.4491786,-34.6655552,Led
-58.46074,-34.67745,Led
-58.4055832,-34.6572029,Led
-58.45705,-34.67153,Led
-58.4647345,-34.6778482,Led
-58.4662344,-34.6792542,Led
-58.4661201,-34.6798002,Led
-58.4661201,-34.6798002,Led
-58.4657616,-34.6802848,Led
-58.4670325,-34.6815241,Led
-58.4623439,-34.6827989,Led
-58.46029,-34.6844525,Led
-58.4689724,-34.68216,Led
-58.4705999,-34.6831585,Led
-58.4723867,-34.6847699,Led
-58.4731098,-34.6854632,Led
-58.4738723,-34.6861485,Led
-58.4745886,-34.6868671,Led
-58.475354,-34.6875534,Led
-58.4761281,-34.6882387,Led
-58.47688,-34.6889346,Led
-58.47763,-34.68962,Led
-58.4783994,-34.6903141,Led
-58.473464,-34.683933,Led
-58.4353742,-34.6584211,Led
-58.4404888,-34.6594524,Led
-58.4725173,-34.690961,Led
-58.4669224,-34.6861699,Led
-58.4257351,-34.6581796,Led
-58.4257351,-34.6581796,Led
-58.4295039,-34.6578407,Led
-58.4290864,-34.6596985,Led
-58.4290864,-34.6596985,Led
-58.4325386,-34.6612737,Led
-58.4325386,-34.6612737,Led
-58.4337667,-34.6618249,Led
-58.434889,-34.662354,Led
-58.434889,-34.662354,Led
-58.4413415,-34.6634948,Led
-58.4386806,-34.6628109,Led
-58.4377812,-34.6635102,Led
-58.4369419,-34.6680243,Led
-58.4354998,-34.6687305,Led
-58.43294,-34.66805,Led
-58.43148,-34.66939,Led
-58.4400197,-34.66625,Led
-58.4409693,-34.6667539,Led
-58.4388649,-34.6654806,Led
-58.4180436,-34.6594912,Led
-58.4302481,-34.6678563,Led
-58.4262506,-34.6632511,Led
-58.4431386,-34.6650164,Led
-58.4448136,-34.6636944,Led
-58.4560948,-34.685648,Led
-58.4575385,-34.6862078,Led
-58.4575385,-34.6862078,Led
-58.4600752,-34.6887118,Led
-58.4540527,-34.6831601,Led
-58.4640369,-34.6923341,Led
-58.4662971,-34.6944064,Led
-58.4652381,-34.6938041,Led
-58.463177,-34.691912,Led
-58.4620082,-34.6904778,Led
-58.4562084,-34.6855803,Led
-58.4575385,-34.6862078,Led
-58.4503099,-34.6795886,Led
-58.4467386,-34.6773323,Led
-58.4456,-34.67242,Led
-58.4435281,-34.6690942,Led
-58.4280982,-34.6515425,Led
-58.3753119,-34.611447,Led
-58.45473,-34.685,Led
-58.45402,-34.68454,Led
-58.45447,-34.68547,Led
-58.45354,-34.68485,Led
