idSiniestro,NumVictimas,Anio,Mes,Dia,H,LugarHecho,TipoDeCalle,Calle,Cruce,Comuna,PosX,PosY,Participantes,Victima,Acusado,DiaSemana,Rol,Sexo,Edad,FechaFallecimiento,RangoHorario,Semestre
2020-0023,1,2020,Abril,9,18.0,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",Con Cruce,4,-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,Jueves,CONDUCTOR,MASCULINO,44.0,2020-05-03 00:00:00,noche,1
2020-0024,1,2020,Abril,24,7.0,MURGUIONDO 1339,CALLE,MURGUIONDO,Sin Cruce,9,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,Viernes,CONDUCTOR,MASCULINO,53.0,2020-04-24 00:00:00,mañana,1
2020-0025,1,2020,Mayo,12,5.0,RIVADAVIA AV. 2551,AVENIDA,RIVADAVIA AV.,Sin Cruce,3,-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,Martes,PEATON,MASCULINO,42.0,2020-05-12 00:00:00,madrugada,1
2020-0026,1,2020,Mayo,17,6.0,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,"LUGONES, LEOPOLDO AV.",Sin Cruce,14,.,.,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,28.0,2020-05-17 00:00:00,mañana,1
2020-0027,1,2020,Mayo,18,8.0,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",Con Cruce,8,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,Lunes,PEATON,MASCULINO,76.0,2020-05-18 00:00:00,mañana,1
2020-0028,1,2020,Mayo,19,10.0,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",Con Cruce,15,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,Martes,PEATON,MASCULINO,91.0,2020-05-23 00:00:00,mañana,1
2020-0029,1,2020,Junio,10,14.0,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,9,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,Miércoles,PEATON,MASCULINO,80.0,2020-06-12 00:00:00,tarde,1
2020-0030,1,2020,Junio,16,15.0,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,Sin Cruce,6,-58.45158942,-34.60646580,MULTIPLE,MOTO,MULTIPLE,Martes,CONDUCTOR,MASCULINO,40.0,2020-06-16 00:00:00,tarde,1
2020-0031,1,2020,Junio,30,8.0,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.",Con Cruce,9,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,Martes,CONDUCTOR,MASCULINO,29.0,2020-06-30 00:00:00,mañana,1
2020-0032,1,2020,Julio,10,23.0,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,Con Cruce,15,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,Viernes,CONDUCTOR,MASCULINO,21.0,2020-07-10 00:00:00,noche,2
2020-0033,1,2020,Julio,19,6.0,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,13,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,32.0,2020-07-19 00:00:00,mañana,2
2020-0034,1,2020,Agosto,2,3.0,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME",Con Cruce,3,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,Domingo,PEATON,FEMENINO,42.0,2020-08-02 00:00:00,madrugada,2
2020-0035,1,2020,Agosto,4,5.0,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin Cruce,7,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,Martes,CONDUCTOR,MASCULINO,40.0,2020-08-04 00:00:00,madrugada,2
2020-0036,1,2020,Agosto,7,18.0,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",Con Cruce,14,-58.42016954,-34.58778790,PEATON-MOTO,PEATON,MOTO,Viernes,PEATON,MASCULINO,72.0,2020-08-22 00:00:00,noche,2
2020-0037,1,2020,Agosto,29,4.0,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Con Cruce,8,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,Sábado,PEATON,MASCULINO,38.0,2020-08-29 00:00:00,madrugada,2
2020-0038,2,2020,Agosto,30,4.0,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,Con Cruce,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,Domingo,CONDUCTOR,MASCULINO,46.0,2020-08-30 00:00:00,madrugada,2
2020-0038,2,2020,Agosto,30,4.0,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,Con Cruce,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,Domingo,CONDUCTOR,MASCULINO,64.0,2020-08-30 00:00:00,madrugada,2
2020-0039,1,2020,Septiembre,1,19.0,MURGUIONDO 2700,CALLE,MURGUIONDO,Sin Cruce,9,.,.,PEATON-CARGAS,PEATON,CARGAS,Martes,PEATON,MASCULINO,44.0,2020-09-01 00:00:00,noche,2
2020-0040,1,2020,Septiembre,12,3.0,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",Con Cruce,2,-58.38526125,-34.57805810,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Sábado,CONDUCTOR,MASCULINO,42.0,2020-09-12 00:00:00,madrugada,2
2020-0041,1,2020,Septiembre,28,1.0,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,Con Cruce,7,-58.44750470,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,Lunes,CONDUCTOR,MASCULINO,34.0,2020-09-28 00:00:00,madrugada,2
2020-0042,1,2020,Septiembre,29,17.0,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA",Con Cruce,8,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,Martes,PEATON,FEMENINO,53.0,2020-09-29 00:00:00,tarde,2
2020-0043,1,2020,Septiembre,30,17.0,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.",Con Cruce,1,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,Miércoles,PEATON,MASCULINO,64.0,2020-09-30 00:00:00,tarde,2
2020-0044,1,2020,Octubre,5,0.0,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,Con Cruce,6,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,Lunes,CONDUCTOR,MASCULINO,43.0,2020-10-05 00:00:00,madrugada,2
2020-0045,1,2020,Octubre,19,3.0,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,8,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,Lunes,CONDUCTOR,MASCULINO,50.0,2020-10-19 00:00:00,madrugada,2
2020-0046,1,2020,Octubre,27,21.0,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,Con Cruce,11,-58.48440160,-34.60776782,MOTO-MOTO,MOTO,MOTO,Martes,CONDUCTOR,MASCULINO,41.0,2020-10-27 00:00:00,noche,2
2020-0047,1,2020,Octubre,27,14.0,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,Con Cruce,9,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,Martes,PEATON,MASCULINO,15.0,2020-10-27 00:00:00,tarde,2
2020-0048,1,2020,Octubre,29,20.0,DORREGO AV. 614,AVENIDA,DORREGO AV.,Sin Cruce,15,-58.44958780,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Jueves,CONDUCTOR,MASCULINO,41.0,2020-10-29 00:00:00,noche,2
2020-0049,1,2020,Octubre,30,20.0,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,Con Cruce,1,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,Viernes,PEATON,MASCULINO,36.0,2020-10-30 00:00:00,noche,2
2020-0050,1,2020,Noviembre,1,22.0,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,Con Cruce,14,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,Domingo,PEATON,FEMENINO,28.0,2020-11-01 00:00:00,noche,2
2020-0051,1,2020,Noviembre,5,0.0,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,Con Cruce,10,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,Jueves,CONDUCTOR,MASCULINO,49.0,2020-11-05 00:00:00,madrugada,2
2020-0052,1,2020,Noviembre,7,6.0,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,Con Cruce,3,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,Sábado,CICLISTA,MASCULINO,44.0,2020-11-07 00:00:00,mañana,2
2020-0053,1,2020,Noviembre,9,3.0,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.",Con Cruce,4,-58.41125934,-34.65417740,AUTO-AUTO,AUTO,AUTO,Lunes,PASAJERO_ACOMPAÑANTE,MASCULINO,27.0,2020-11-09 00:00:00,madrugada,2
2020-0054,1,2020,Noviembre,19,9.0,INCLAN Y ALBERTI,CALLE,INCLAN,Con Cruce,4,-58.39956546,-34.62977080,BICICLETA-AUTO,BICICLETA,AUTO,Jueves,CICLISTA,MASCULINO,59.0,2020-11-23 00:00:00,mañana,2
2020-0055,1,2020,Noviembre,19,12.0,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,Sin Cruce,12,-58.49005682,-34.57868970,PEATON-CARGAS,PEATON,CARGAS,Jueves,PEATON,MASCULINO,91.0,2020-12-11 00:00:00,tarde,2
2020-0056,1,2020,Noviembre,21,13.0,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,8,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,Sábado,CONDUCTOR,FEMENINO,34.0,2020-11-21 00:00:00,tarde,2
2020-0057,1,2020,Noviembre,23,7.0,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,Con Cruce,11,-58.47501560,-34.61945902,PEATON-AUTO,PEATON,AUTO,Lunes,PEATON,MASCULINO,84.0,2020-11-23 00:00:00,mañana,2
2020-0058,1,2020,Noviembre,24,16.0,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,Con Cruce,10,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,Martes,PEATON,MASCULINO,57.0,2020-11-25 00:00:00,tarde,2
2020-0059,1,2020,Diciembre,1,6.0,BRASIL 1100,CALLE,BRASIL,Sin Cruce,1,-58.37951690,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,Martes,PEATON,FEMENINO,49.0,2020-12-14 00:00:00,mañana,2
2020-0060,1,2020,Diciembre,3,20.0,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,Con Cruce,9,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,Jueves,PEATON,FEMENINO,69.0,2020-12-03 00:00:00,noche,2
2020-0061,1,2020,Diciembre,3,14.0,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",Con Cruce,13,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,Jueves,CONDUCTOR,MASCULINO,45.0,2020-12-04 00:00:00,tarde,2
2020-0062,1,2020,Diciembre,4,17.0,MORENO 1845,CALLE,MORENO,Sin Cruce,3,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,Viernes,CICLISTA,MASCULINO,47.0,2020-12-04 00:00:00,tarde,2
2020-0063,2,2020,Diciembre,5,7.0,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,Con Cruce,11,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,Sábado,PEATON,MASCULINO,38.0,2020-12-05 00:00:00,mañana,2
2020-0063,2,2020,Diciembre,5,7.0,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,Con Cruce,11,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,Sábado,PASAJERO_ACOMPAÑANTE,MASCULINO,21.0,2020-12-05 00:00:00,mañana,2
2020-0065,1,2020,Diciembre,5,16.0,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,12,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,Sábado,CONDUCTOR,MASCULINO,24.0,2020-12-06 00:00:00,tarde,2
2020-0066,1,2020,Diciembre,7,4.0,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,Sin Cruce,10,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Lunes,CONDUCTOR,MASCULINO,27.0,2020-12-07 00:00:00,madrugada,2
2020-0067,1,2020,Diciembre,11,22.0,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,Con Cruce,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,Viernes,PEATON,MASCULINO,51.0,2020-12-11 00:00:00,noche,2
2020-0068,1,2020,Diciembre,12,20.0,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,Con Cruce,2,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,Sábado,CONDUCTOR,MASCULINO,71.0,2020-12-20 00:00:00,noche,2
2020-0069,1,2020,Diciembre,15,5.0,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,Con Cruce,1,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,Martes,PASAJERO_ACOMPAÑANTE,MASCULINO,25.0,2020-12-15 00:00:00,madrugada,2
2020-0070,1,2020,Diciembre,17,15.0,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,Con Cruce,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,Jueves,PEATON,FEMENINO,81.0,2020-12-22 00:00:00,tarde,2
2020-0071,1,2020,Diciembre,17,23.0,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,Con Cruce,7,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,Jueves,PEATON,MASCULINO,4.0,2020-12-17 00:00:00,noche,2
2020-0072,1,2020,Diciembre,19,3.0,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,Con Cruce,3,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,Sábado,CICLISTA,MASCULINO,42.0,2020-12-19 00:00:00,madrugada,2
2020-0073,1,2020,Diciembre,20,7.0,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,Con Cruce,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,56.0,2020-12-20 00:00:00,mañana,2
2020-0074,1,2020,Diciembre,20,21.0,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,Con Cruce,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,Domingo,CONDUCTOR,MASCULINO,39.0,2020-12-20 00:00:00,noche,2
2020-0075,1,2020,Diciembre,23,14.0,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,Con Cruce,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,Miércoles,PEATON,MASCULINO,23.0,2020-12-23 00:00:00,tarde,2
2020-0076,1,2020,Diciembre,24,12.0,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,Con Cruce,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,Jueves,CONDUCTOR,FEMENINO,78.0,2021-01-17 00:00:00,tarde,2
2020-0077,2,2020,Diciembre,25,6.0,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,Con Cruce,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,Viernes,CONDUCTOR,FEMENINO,30.0,2020-12-25 00:00:00,mañana,2
2020-0077,2,2020,Diciembre,25,6.0,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,Con Cruce,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,Viernes,PASAJERO_ACOMPAÑANTE,FEMENINO,24.0,2020-12-25 00:00:00,mañana,2
2020-0078,1,2020,Diciembre,25,5.0,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,Sin Cruce,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,Viernes,CICLISTA,MASCULINO,26.0,2020-12-25 00:00:00,madrugada,2
2020-0079,1,2020,Diciembre,27,4.0,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,28.0,2020-12-27 00:00:00,madrugada,2
2021-0001,1,2021,Enero,6,18.0,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin Cruce,1,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,Miércoles,CONDUCTOR,MASCULINO,36.0,2021-01-06 00:00:00,noche,1
2021-0002,1,2021,Enero,7,10.0,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.",Con Cruce,9,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,Jueves,CONDUCTOR,FEMENINO,47.0,2021-01-07 00:00:00,mañana,1
2021-0003,1,2021,Enero,10,7.0,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin Cruce,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,27.0,2021-01-10 00:00:00,mañana,1
2021-0004,1,2021,Enero,11,9.0,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,Con Cruce,5,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,Lunes,PEATON,FEMENINO,61.0,2021-01-11 00:00:00,mañana,1
2021-0005,1,2021,Enero,11,21.0,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",Sin Cruce,9,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,Lunes,PEATON,MASCULINO,73.0,2021-01-14 00:00:00,noche,1
2021-0006,1,2021,Enero,12,21.0,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,Con Cruce,14,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,Martes,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12 00:00:00,noche,1
2021-0007,1,2021,Enero,18,10.0,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,Con Cruce,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,Lunes,CONDUCTOR,MASCULINO,84.0,2021-01-26 00:00:00,mañana,1
2021-0008,1,2021,Enero,22,23.0,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,Con Cruce,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,Viernes,PEATON,MASCULINO,28.0,2021-01-22 00:00:00,noche,1
2021-0009,1,2021,Enero,23,5.0,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,Con Cruce,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Sábado,CONDUCTOR,MASCULINO,31.0,2021-01-23 00:00:00,madrugada,1
2021-0010,1,2021,Enero,23,8.0,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,12,-58.50073810,-34.54979510,MOTO-AUTO,MOTO,AUTO,Sábado,CONDUCTOR,MASCULINO,28.0,2021-01-23 00:00:00,mañana,1
2021-0011,1,2021,Enero,27,1.0,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,Sin Cruce,2,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,Miércoles,PEATON,MASCULINO,21.0,2021-01-27 00:00:00,madrugada,1
2021-0012,1,2021,Enero,29,20.0,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",Con Cruce,8,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,Viernes,PEATON,MASCULINO,42.0,2021-01-29 00:00:00,noche,1
2021-0013,1,2021,Enero,31,6.0,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",Con Cruce,10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,41.0,2021-01-31 00:00:00,mañana,1
2021-0014,1,2021,Febrero,2,0.0,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,Con Cruce,15,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,Martes,PEATON,MASCULINO,28.0,2021-02-18 00:00:00,madrugada,1
2021-0015,1,2021,Febrero,6,3.0,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,Con Cruce,15,-58.49018543,-34.59724990,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Sábado,CONDUCTOR,MASCULINO,26.0,2021-02-06 00:00:00,madrugada,1
2021-0016,1,2021,Febrero,14,5.0,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Con Cruce,8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,22.0,2021-02-14 00:00:00,madrugada,1
2021-0017,1,2021,Febrero,17,4.0,SALTA Y CASEROS AV.,AVENIDA,SALTA,Con Cruce,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,Miércoles,CONDUCTOR,MASCULINO,33.0,2021-02-17 00:00:00,madrugada,1
2021-0018,1,2021,Febrero,20,19.0,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN",Con Cruce,3,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,Sábado,PEATON,MASCULINO,36.0,2021-03-08 00:00:00,noche,1
2021-0019,1,2021,Febrero,21,1.0,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,Con Cruce,12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,30.0,2021-02-21 00:00:00,madrugada,1
2021-0020,1,2021,Febrero,21,15.0,POTOSI Y GASCON,CALLE,POTOSI,Con Cruce,5,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,Domingo,PEATON,FEMENINO,42.0,2021-02-21 00:00:00,tarde,1
2021-0021,1,2021,Febrero,26,5.0,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",Con Cruce,3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Viernes,CONDUCTOR,MASCULINO,39.0,2021-03-04 00:00:00,madrugada,1
2021-0023,1,2021,Marzo,1,9.0,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,Sin Cruce,4,.,.,MOTO-CARGAS,MOTO,CARGAS,Lunes,CONDUCTOR,MASCULINO,24.0,2021-03-01 00:00:00,mañana,1
2021-0024,1,2021,Marzo,3,16.0,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",Con Cruce,9,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,Miércoles,CICLISTA,MASCULINO,5.0,2021-03-03 00:00:00,tarde,1
2021-0025,1,2021,Marzo,11,3.0,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,8,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,Jueves,CONDUCTOR,MASCULINO,37.0,2021-03-11 00:00:00,madrugada,1
2021-0026,1,2021,Marzo,15,2.0,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin Cruce,4,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Lunes,CONDUCTOR,MASCULINO,36.0,2021-03-15 00:00:00,madrugada,1
2021-0027,1,2021,Marzo,16,15.0,"PAZ, GRAL. AV. y DONADO",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,12,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,Martes,CONDUCTOR,FEMENINO,19.0,2021-03-16 00:00:00,tarde,1
2021-0028,1,2021,Marzo,29,17.0,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,Con Cruce,7,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,Lunes,PEATON,MASCULINO,42.0,2021-03-29 00:00:00,tarde,1
2021-0029,1,2021,Marzo,31,18.0,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",Con Cruce,7,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,Miércoles,CONDUCTOR,MASCULINO,26.0,2021-04-02 00:00:00,noche,1
